tran_dt,tran_tmrg,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai
20231021,15,121,3450387699475439,122,1372230586542608,210296,06,30,02
20230924,15,137,4634554248275382,113,7407111457153566,265411,05,28,02
20240703,06,114,7074132228440133,132,3583278735027143,657834,03,13,00
20240118,21,126,3637455924692426,122,1372230586542608,931069,05,20,00
20240528,03,106,2176780652606173,122,1372230586542608,856882,03,13,00
20230806,06,146,2044337622386638,137,4634554248275382,843809,01,22,SP
20240103,18,121,3450387699475439,107,6126652366873354,736299,05,17,02
20230926,08,114,7074132228440133,113,7407111457153566,602602,06,18,01
20240212,00,110,1830343887804434,105,8788427965584766,38275,05,01,SP
20240205,21,110,2882663647004472,137,8925290112925742,811910,08,17,02
20240413,03,121,3450387699475439,125,7327373000707906,222245,08,02,SP
20230901,06,110,1830343887804434,125,7327373000707906,463015,07,01,SP
20240423,15,142,7698777493531888,137,4634554248275382,818937,03,24,02
20240206,00,137,4634554248275382,146,2044337622386638,733446,06,25,SP
20240301,03,110,1830343887804434,104,7710439749996966,107783,01,21,SP
20231213,03,108,3675244913042353,104,8060698794992490,888684,01,25,00
20240525,08,122,1372230586542608,139,3085287877601793,468362,01,19,01
20240504,21,142,5850006132277821,100,1567663336946266,934205,05,01,02
20240609,18,146,8349885138812612,115,4064968717537480,27278,02,26,00
20230723,15,134,8006958162372062,147,5066349682489178,730757,08,03,02
20231114,12,105,8788427965584766,146,2044337622386638,139863,02,04,00
20230824,08,106,7218760130716243,125,7327373000707906,261633,05,23,SP
20240625,00,146,2044337622386638,112,5000263733510391,606171,01,20,SP
20240409,18,110,1830343887804434,114,7074132228440133,601096,03,30,01
20240611,15,113,7407111457153566,126,3637455924692426,862802,07,14,02
20231003,06,137,4634554248275382,131,8404065339826662,853469,04,19,00
20231220,15,113,7407111457153566,110,8805000530113918,510556,01,24,SP
20240218,18,104,1048978375440316,110,1830343887804434,925389,08,25,SP
20230921,21,146,2044337622386638,116,8903255609881887,995956,01,17,01
20240114,06,113,7407111457153566,122,1372230586542608,873122,06,16,SP
20240512,18,110,1830343887804434,114,7074132228440133,134608,07,27,02
20231001,21,129,7983069737874147,126,3637455924692426,203277,08,14,00
20240304,06,113,7407111457153566,110,1830343887804434,749387,03,13,00
20230906,12,137,5861405531796555,114,7074132228440133,120645,03,00,02
20231014,15,105,8788427965584766,137,4634554248275382,653911,05,27,01
20231226,06,125,8465535100531166,105,8788427965584766,903326,06,16,01
20230719,18,143,2486152902625340,145,1467542175978884,305942,03,17,02
20240607,03,146,2044337622386638,105,1961758851410790,882704,07,23,00
20230801,08,113,7407111457153566,120,5505173841552223,137148,01,28,01
20230923,12,119,2139322830509379,146,2044337622386638,678132,08,23,00
20231016,15,137,4634554248275382,143,4155705930731261,695035,08,21,01
20230826,15,138,8526937467606005,114,9871213552623112,707519,06,26,01
20231015,15,114,7074132228440133,126,3637455924692426,607793,08,23,02
20231110,03,137,4634554248275382,122,1372230586542608,850921,07,18,SP
20240602,15,104,1292473688910713,146,2044337622386638,129897,06,15,02
20230717,00,147,7209149772445855,114,7074132228440133,251586,05,11,02
20240516,15,126,3637455924692426,103,4595071132933423,259135,04,20,SP
20230828,15,146,2044337622386638,145,2167671868932380,687776,07,04,01
20240120,18,125,7327373000707906,141,8525965066127382,402641,04,02,SP
20240506,15,128,8188694588501400,114,7074132228440133,727343,05,17,01
20230804,21,138,3397209746174126,104,5783504509922597,243402,05,23,00
20231016,00,130,5680576599002160,137,4634554248275382,533056,03,21,01
20230926,03,125,7327373000707906,143,5468510684956282,262825,05,02,02
20231217,03,111,4802560704562378,114,7074132228440133,289785,01,12,SP
20231206,12,125,7327373000707906,146,2044337622386638,504375,06,28,SP
20240301,12,122,1372230586542608,108,2291995706809071,260870,08,27,SP
20240205,21,105,3938372818663684,105,8788427965584766,533105,07,04,SP
20230820,00,103,6861674562808365,106,6542131508298465,856673,06,02,01
20230823,12,125,7327373000707906,150,5865606383161961,11435,07,18,SP
20231106,21,114,7074132228440133,123,4871503590578017,657166,08,25,SP
20240409,15,145,8919235743953025,114,1187618156626261,7945,06,17,02
20230808,00,141,2686052913351534,137,4634554248275382,867066,05,17,SP
20240617,06,112,9852126266521162,137,4634554248275382,460821,06,20,01
20240310,18,126,3637455924692426,140,5879135391184508,939131,07,14,SP
20230723,03,121,3450387699475439,119,3943725313865279,461249,08,14,01
20230929,08,139,2911913160131728,110,1830343887804434,573015,07,28,01
20240311,21,121,3450387699475439,125,7327373000707906,232486,02,14,02
20240119,18,121,3450387699475439,147,8333926433655678,227035,08,23,00
20240304,00,121,3450387699475439,112,3616572048908141,209636,08,24,01
20240204,00,137,4634554248275382,113,7407111457153566,154398,04,13,SP
20240504,12,110,1830343887804434,110,3682809758129819,909335,06,03,02
20231127,08,115,5619165166578292,121,2733512642853172,827457,07,03,01
20231201,06,125,7327373000707906,126,3637455924692426,738413,07,00,02
20240506,12,125,7327373000707906,140,6291942278820388,509983,06,13,02
20230819,12,113,7407111457153566,121,8501382172673641,971455,04,28,02
20240420,06,110,1830343887804434,117,3710764915079111,845927,01,00,SP
20240215,12,101,3291816746327885,107,9632560434112151,702900,04,11,01
20231103,18,105,8788427965584766,129,7244055977291916,398443,01,27,01
20240514,15,121,3450387699475439,105,8788427965584766,582534,02,20,02
20240609,12,121,3450387699475439,112,1363352825226353,354107,08,17,00
20230821,18,121,3450387699475439,114,7074132228440133,409974,03,00,01
20230830,08,141,7987969485411743,113,7407111457153566,227862,02,20,01
20240122,21,105,8788427965584766,105,8788427965584766,624566,02,02,SP
20240417,06,110,1830343887804434,124,9191487017533732,672499,02,28,01
20240326,00,114,7074132228440133,104,6323321025664193,392117,06,11,01
20231101,15,120,9757495041415389,122,1372230586542608,912067,06,01,02
20230805,12,109,1871444040345352,137,4634554248275382,426324,02,24,01
20231031,06,126,3637455924692426,125,7327373000707906,714774,02,24,01
20240605,08,114,7074132228440133,121,3450387699475439,192612,01,27,SP
20240218,08,130,7534904377864429,137,4634554248275382,868196,07,19,00
20230802,21,117,1566300293618453,116,3420064100471082,371058,03,20,SP
20231208,00,114,7074132228440133,101,4375173245131575,667089,08,24,SP
20231005,03,128,6247767598730803,144,8855926010258385,915264,04,04,SP
20230821,18,125,7327373000707906,122,1372230586542608,503624,01,26,SP
20230915,08,125,8787189673463019,121,6740619190162147,283691,05,28,00
20231129,00,129,9254148018429745,125,7327373000707906,870247,02,26,00
20240523,18,139,6809339342576895,119,4611224842258353,639459,01,24,SP
20240622,06,146,9244222432253881,110,1830343887804434,973167,08,12,01
20231204,18,105,8788427965584766,125,7327373000707906,552088,08,17,02
20240608,15,125,7327373000707906,121,3450387699475439,365553,07,14,01
20240423,15,103,5978963284751575,114,7074132228440133,162608,03,15,02
20230912,06,122,1372230586542608,121,3450387699475439,483400,01,20,01
20240516,00,146,7232341518268351,136,2762978395845925,303406,03,13,02
20240112,03,136,7509181141793722,132,1873080978061398,106013,04,13,01
20240116,03,121,3450387699475439,126,9380681315359854,763043,03,13,SP
20240417,08,105,8788427965584766,122,1372230586542608,19861,05,13,02
20231022,15,126,3637455924692426,114,7074132228440133,890717,06,30,02
20240229,03,117,9124156428682875,148,5368768043931211,549357,04,25,01
20231103,08,129,7275578479480744,142,9297369079547025,320955,02,25,SP
20231003,12,122,5163351894578259,105,8788427965584766,83893,01,27,01
20240705,12,137,4634554248275382,122,1372230586542608,603084,06,23,00
20240216,03,110,7741797547756348,136,3375601659071658,868388,03,13,02
20240630,15,105,8788427965584766,125,7327373000707906,374189,07,22,SP
20230906,21,111,1995924242416008,108,3620438579171407,2115,06,11,00
20230731,00,114,7074132228440133,114,7074132228440133,388438,04,21,00
20240209,03,114,7074132228440133,125,7327373000707906,166297,05,16,SP
20230716,08,128,4321901851660783,105,8788427965584766,875887,08,02,02
20240331,03,126,6535385416012026,146,2044337622386638,941750,05,04,01
20230812,21,137,4634554248275382,150,5181553936893455,442891,08,22,01
20240210,06,101,4507026714879305,147,2727730934364532,109239,01,03,02
20240223,00,141,1186526550985469,149,9698546262421918,753082,04,30,02
20230830,06,136,5386826133118258,114,7074132228440133,341902,04,21,02
20240522,08,104,4950821870589860,144,9443746224763684,218959,01,11,SP
20230905,21,112,9854192842424092,134,1647671262724769,291408,02,22,01
20240415,18,105,8788427965584766,149,7355975307549689,914012,05,22,01
20230819,21,113,3369044860653968,129,7718898758196897,538331,03,13,SP
20230730,00,146,2044337622386638,118,5301629748009550,919100,07,27,02
20231103,12,126,3637455924692426,143,3149635191888410,137453,03,15,02
20240123,21,147,7411160658984819,135,5965154181363003,979765,05,22,00
20230717,08,121,3450387699475439,141,2454317552000832,498316,04,15,SP
20240420,03,113,7407111457153566,115,2745490962767995,636950,04,17,02
20230807,18,125,7327373000707906,103,3948046420457873,513851,05,03,02
20231219,03,121,3450387699475439,113,7407111457153566,798235,02,03,00
20240114,08,137,4634554248275382,105,8788427965584766,294075,08,25,01
20240120,12,110,1830343887804434,110,1830343887804434,821371,01,27,SP
20240511,12,121,2057412776504510,100,7742327893990052,268351,06,30,01
20240311,00,143,8507910054406086,106,6910977383544784,584077,02,00,00
20240402,08,128,4860588994510079,103,6250223537341046,779537,08,20,02
20231120,21,105,8788427965584766,125,7327373000707906,336328,03,22,02
20240530,21,110,1830343887804434,123,3401889423858133,318385,07,16,01
20231212,03,142,8646677145886598,113,7059550840799784,158185,08,24,SP
20240205,08,122,1372230586542608,122,1372230586542608,233601,02,27,01
20240213,08,122,1372230586542608,113,7407111457153566,433720,04,27,SP
20240311,18,125,7327373000707906,146,7238934059981535,511990,08,26,SP
20240103,21,106,6953403374155714,144,5532364363920780,701553,08,23,01
20240105,15,128,3418036523064918,104,1508064208323245,193917,06,18,01
20240316,00,108,4246144253245041,131,2763063382260268,341894,02,17,00
20240109,15,114,7074132228440133,148,6234807052140001,311594,07,21,01
20240702,15,131,5986664563490211,125,7327373000707906,489194,06,24,01
20230824,21,111,1406812781952390,114,7074132228440133,405282,03,15,SP
20231228,21,126,1943767587693858,120,1207224540962474,779619,02,02,00
20230918,12,113,9367191754938969,128,9129674497798603,90719,04,17,SP
20231212,03,121,3450387699475439,113,7407111457153566,813917,06,02,SP
20240625,21,118,9589560856163347,125,7327373000707906,413303,05,19,02
20240107,00,114,7074132228440133,126,3637455924692426,318641,07,27,SP
20230802,08,123,1871801484654651,137,4634554248275382,302185,04,02,00
20240419,06,110,1830343887804434,101,7416046020014031,753908,08,11,02
20231216,00,125,8153603489501002,122,1372230586542608,56528,06,12,02
20230725,18,146,7315999350020026,123,8696874081295965,349330,03,16,02
20240621,06,129,7179587557052325,135,3139744455490424,458010,05,03,SP
20240517,08,107,9923417929633601,117,6443222596693267,390532,06,15,01
20230813,12,114,7074132228440133,101,5571717176510669,234053,03,26,01
20240327,08,136,9513737398715304,104,6375312807942402,837345,06,16,01
20240527,15,108,6443505133494534,121,3462391708715070,616585,04,02,01
20240509,18,105,8788427965584766,145,1593207948569969,530979,04,22,00
20231018,00,122,1372230586542608,101,8027811467231320,651399,04,19,00
20230912,08,131,3817618314244863,105,9694420996078293,794248,01,01,01
20240505,03,105,8788427965584766,139,7616868108932737,939024,03,01,01
20231127,06,134,4633215643727552,134,2937134399391388,824523,03,25,00
20231121,03,113,3402890756723495,106,8962858323056098,287319,01,22,00
20240414,15,121,3450387699475439,137,4634554248275382,944142,02,02,SP
20240313,15,150,2887805837592232,105,8788427965584766,426241,06,26,SP
20240127,06,105,8788427965584766,135,9628024277957419,774799,04,22,00
20240212,00,105,8788427965584766,137,4634554248275382,331844,06,24,SP
20240616,06,132,2725720772051482,122,1372230586542608,466578,03,17,02
20240219,18,122,1372230586542608,127,9604561386794991,490262,08,14,SP
20240301,06,116,9377583041151698,110,6862397245640614,306435,03,21,02
20240225,06,139,7868376538837349,138,1534890784752001,468926,03,15,00
20230827,18,121,3450387699475439,113,7407111457153566,66231,08,17,SP
20240108,15,127,4422791582798883,126,3637455924692426,464425,06,14,01
20240615,03,125,7327373000707906,138,5611654991997687,686813,04,17,SP
20240428,08,107,8141182223454151,122,1372230586542608,606682,01,02,01
20231017,15,112,7818671332040707,104,7286516702888149,88564,07,04,SP
20240217,03,100,8656546673921128,130,7953829996124611,815638,03,16,01
20231121,08,114,7074132228440133,134,6384541213122554,533364,08,01,02
20230822,00,149,3416589436641595,125,7327373000707906,932929,07,20,00
20231202,08,121,3450387699475439,137,4634554248275382,165021,04,13,00
20230814,15,146,6276250541728099,101,7743254531058049,479455,06,27,02
20240304,21,108,5074446047753372,132,8083458856516559,779442,07,17,02
20231214,21,143,1149861357488862,129,4422414161037023,907409,02,16,01
20230810,21,108,9494104647975637,143,6484986903382731,335540,05,12,SP
20240211,18,123,8211604804888900,127,3416121753219833,476980,02,12,SP
20231015,18,105,8788427965584766,125,7327373000707906,305575,04,23,01
20231023,12,125,7327373000707906,137,4634554248275382,445657,05,13,00
20230923,15,128,2354572783580487,146,8926348480016143,447075,07,19,02
20240619,21,105,8788427965584766,105,8788427965584766,151379,08,22,01
20240314,18,114,1169164561101685,114,7074132228440133,20856,05,03,00
20240109,00,102,8617117702429170,129,5607351851716475,726819,01,14,02
20240402,15,110,1278924656441631,110,1830343887804434,379131,01,27,SP
20240103,03,137,4634554248275382,143,5641044975205626,958220,02,12,00
20240703,06,110,3435246853505437,104,6296325584260352,722148,01,26,00
20230926,08,135,8055314797147418,134,9860105484009802,651107,04,03,01
20240604,00,121,3450387699475439,146,2044337622386638,472369,08,14,00
20240607,15,116,7454357492798826,125,7327373000707906,618688,03,23,00
20240201,15,105,5008301268175428,104,1579098692322956,208624,07,01,00
20240111,08,150,7415157188327182,121,9068701978152518,996691,05,16,02
20240707,06,114,7074132228440133,111,7082278924219159,900501,03,21,01
20240216,15,126,4857960603343993,143,8035198274955126,485182,04,26,02
20231015,06,121,3450387699475439,110,1830343887804434,128529,05,17,02
20240707,18,122,1372230586542608,137,4634554248275382,528565,07,11,SP
20240615,18,111,3452098978536566,121,3450387699475439,71980,08,26,SP
20230919,15,145,7983845748427613,122,1372230586542608,891532,08,16,00
20240530,06,126,9698228885208818,146,2044337622386638,676687,08,11,01
20240124,03,125,7327373000707906,128,4928938950909389,90507,06,11,02
20231225,12,123,7863743668596070,105,8788427965584766,136037,07,27,02
20240711,15,137,4634554248275382,137,4634554248275382,477971,03,02,00
20240608,06,126,3637455924692426,113,7407111457153566,763898,03,17,02
20240520,08,110,1830343887804434,104,6155564020935012,434458,04,12,SP
20240204,21,146,2044337622386638,132,4393144980065143,585704,08,17,02
20240111,15,147,5445010698375615,125,7327373000707906,845565,08,13,01
20240414,21,150,6890635883451705,146,2044337622386638,122658,03,02,01
20231015,18,110,1830343887804434,126,3637455924692426,978509,06,22,01
20230901,18,125,7327373000707906,135,2089611990794474,49150,07,24,00
20230905,12,113,9730184860762775,125,7327373000707906,18399,02,15,00
20240331,18,114,7074132228440133,137,4634554248275382,950790,01,28,02
20240403,18,139,3513860737753948,121,3450387699475439,879256,06,26,02
20231006,08,138,3279552680916630,113,7407111457153566,70882,06,04,SP
20230807,03,122,1372230586542608,134,7024053811157273,109637,01,01,00
20240529,21,122,1372230586542608,111,1263687433393932,877283,03,20,01
20231116,06,121,3450387699475439,127,7137575239485610,667213,05,20,02
20230810,00,126,3637455924692426,113,7407111457153566,206485,04,15,00
20240603,08,105,8788427965584766,114,1304396913973232,828879,06,25,SP
20240610,15,126,3637455924692426,113,7407111457153566,224641,05,30,00
20240518,15,140,8734658580928855,131,3117722040764237,914688,06,00,00
20240111,12,122,1372230586542608,124,9027267951375782,721895,06,21,00
20240510,21,146,2044337622386638,123,8786151787044180,927152,05,19,SP
20230904,21,114,7074132228440133,122,1372230586542608,294286,06,25,00
20240205,06,105,8788427965584766,134,7867377136740935,886719,08,01,00
20240513,18,122,1372230586542608,132,6321763499723383,452171,01,22,SP
20240129,06,105,8788427965584766,130,4318926832578046,466955,04,27,01
20240508,15,113,7407111457153566,146,2044337622386638,597068,06,22,01
20230725,18,143,1473552196759264,127,4874135967860637,957148,08,01,01
20240131,00,130,4761696025695851,121,3450387699475439,230648,03,23,01
20231213,00,140,5509586482809584,122,1372230586542608,218437,05,27,01
20231128,06,143,9168840193072662,131,3117206176758005,714556,06,27,SP
20230924,18,146,7939983297469280,115,3592447065717200,328808,04,26,02
20240126,15,122,8623386934581676,126,3637455924692426,982277,04,01,01
20240513,15,146,2044337622386638,140,5366461349905125,991900,05,26,02
20240222,12,137,4634554248275382,109,7624123603477275,283036,08,00,02
20240315,08,115,3417600118889969,114,7074132228440133,854775,08,26,00
20240305,15,146,2044337622386638,105,8788427965584766,250816,06,02,SP
20231025,03,147,3152493489668323,130,3528298669159215,869724,08,16,01
20230726,21,110,3141588131447834,109,8026325458122051,477314,02,22,00
20231109,21,121,1670117206937500,121,3450387699475439,361497,05,26,00
20231215,15,137,6463272618216620,150,8643157353472365,937614,03,24,00
20240611,12,122,1372230586542608,106,5763992031023321,739285,03,14,SP
20240428,15,125,8452240723284052,146,2044337622386638,95488,01,25,SP
20240311,00,115,7562456605241322,110,1830343887804434,491797,08,21,01
20230726,08,109,2278350574257555,121,3450387699475439,48123,03,20,01
20240219,12,103,7767522254266917,133,2944579137731162,57828,06,16,01
20240526,00,121,3450387699475439,125,7327373000707906,235533,06,19,00
20231214,06,121,8033301125579973,105,8788427965584766,132120,05,13,00
20231111,08,105,8788427965584766,139,2335607536787517,466254,08,30,02
20240209,03,125,7327373000707906,110,1830343887804434,16077,03,11,SP
20240131,21,114,7074132228440133,100,1366801734807904,128718,05,11,SP
20240611,06,114,7074132228440133,122,1372230586542608,375523,04,19,02
20240313,18,148,3791888631794943,137,4634554248275382,886438,07,15,01
20230929,00,113,7407111457153566,142,9770720051269942,551238,03,19,SP
20240213,21,119,3920203133051604,122,1372230586542608,17033,05,24,01
20240301,06,121,3450387699475439,130,4360850571010827,228809,08,17,01
20230927,18,105,8788427965584766,110,1830343887804434,982033,04,18,00
20230730,03,127,5233276084409320,110,1830343887804434,857272,04,21,01
20231218,12,115,7359880045562383,114,7074132228440133,376481,04,30,SP
20240301,21,137,4634554248275382,125,7327373000707906,654106,07,30,00
20240212,06,125,7327373000707906,111,3010470526374899,78804,05,13,SP
20231015,18,134,9504611395347097,104,7136014204504406,751194,08,11,00
20231209,03,106,4463166743722680,110,4625737237980642,479611,06,26,02
20240126,08,136,8401167401934943,105,8788427965584766,689621,07,19,SP
20231222,12,114,7074132228440133,132,4138620379476120,282150,04,21,02
20240413,12,122,1372230586542608,122,1372230586542608,781391,01,24,00
20240211,21,100,9062516324515065,134,3574879241599157,177521,05,22,02
20240525,03,121,3450387699475439,113,7407111457153566,92864,07,26,01
20230820,15,109,8877208284008336,127,9772314040771236,68141,05,01,02
20231224,06,126,3637455924692426,126,3637455924692426,312331,07,14,01
20230901,06,146,2044337622386638,126,3637455924692426,616870,04,25,00
20231101,15,106,3335423042470379,114,7074132228440133,723767,03,12,02
20240712,06,146,2044337622386638,105,8788427965584766,482290,07,27,02
20230920,06,146,2044337622386638,113,7407111457153566,438917,03,30,SP
20230916,18,126,3637455924692426,114,7074132228440133,291028,01,21,01
20240223,08,125,7327373000707906,142,2830462581087490,480966,06,21,00
20240212,06,118,8618235185108289,112,7836236017809196,381848,01,21,02
20240309,08,113,7559653326763086,102,2273695059176156,974841,05,00,00
20240405,03,110,1830343887804434,114,7074132228440133,156563,06,00,00
20240115,08,103,3784992868221381,105,8788427965584766,427173,01,26,00
20231211,08,113,7407111457153566,137,4634554248275382,266707,03,28,SP
20230920,08,111,8901472564285382,121,7834742723460428,992760,07,30,02
20230926,06,131,9110249719398683,137,6146392247766701,849744,05,28,00
20240316,08,125,7327373000707906,146,2044337622386638,217733,07,01,01
20240210,06,115,9375514169654127,114,7074132228440133,821067,05,23,00
20230718,00,137,4634554248275382,130,2163027722201793,534002,03,30,00
20230801,18,125,6238359109202746,126,3637455924692426,880896,04,24,01
20231207,21,121,3450387699475439,122,4890326078238651,406391,04,27,00
20240201,06,147,3250286875403851,111,1221490845750990,770538,03,30,02
20231023,06,139,8624316612250640,137,4634554248275382,177821,06,19,01
20231009,03,103,4704146624622230,125,7327373000707906,50376,06,01,SP
20240211,06,113,2900821285913113,121,3450387699475439,599770,05,21,00
20231005,12,143,1110736167862974,122,1372230586542608,353101,05,23,00
20231214,06,125,7327373000707906,125,7327373000707906,434238,04,02,SP
20240706,00,105,3685518451668657,146,2044337622386638,335794,06,21,01
20231118,08,126,3637455924692426,104,8278972627053135,817249,01,16,01
20240115,21,114,7074132228440133,125,6290862625679115,128905,04,02,SP
20240516,21,117,7402950034519320,113,7407111457153566,807946,06,21,SP
20230809,03,122,1372230586542608,105,8788427965584766,292170,07,13,01
20230929,06,133,4897780916046082,113,7407111457153566,793611,08,16,00
20231101,06,146,2044337622386638,147,6770164059663953,491983,01,15,01
20231129,00,100,8585074704542371,119,4858365059117272,104757,08,30,SP
20240511,18,121,3450387699475439,114,7074132228440133,66923,01,00,02
20240205,18,126,3637455924692426,137,4634554248275382,979883,05,16,00
20230810,15,137,4634554248275382,122,1372230586542608,704727,06,15,SP
20230827,00,150,8172073601714960,146,2044337622386638,120677,03,25,02
20240320,15,110,1830343887804434,121,3450387699475439,158575,02,22,02
20230813,18,115,4025667982208616,125,7327373000707906,173896,08,17,SP
20240225,12,123,1174140380664305,146,5098081761059871,506296,06,18,SP
20230821,12,141,5204236788537717,113,7407111457153566,360411,07,03,01
20240525,21,137,4634554248275382,122,1372230586542608,980034,07,20,01
20240331,00,126,3637455924692426,125,7327373000707906,687675,03,00,SP
20231015,00,125,7327373000707906,107,9445079674630739,773959,05,22,01
20240329,06,132,9449130366242278,137,4634554248275382,644914,06,16,02
20240207,15,114,7074132228440133,137,4634554248275382,289142,03,27,01
20240315,12,107,3426210541317741,144,4456991821884241,798010,04,18,00
20230916,15,129,5848642193348818,114,7074132228440133,507431,03,16,02
20231011,06,105,8788427965584766,137,4634554248275382,857187,05,27,SP
20240624,21,124,3426469144939356,105,8788427965584766,938149,02,00,SP
20231113,15,146,2044337622386638,147,5735838935669755,470625,01,17,SP
20240522,15,121,3450387699475439,121,3317530877945676,587176,04,21,SP
20230929,00,121,3450387699475439,125,7327373000707906,782822,02,30,01
20240101,21,114,7074132228440133,107,2457358489271371,555562,03,22,02
20240628,18,108,6184386883197422,140,8058449488770357,937673,08,22,00
20240520,12,105,8788427965584766,102,5916351430027637,125190,06,18,00
20230814,18,113,7407111457153566,121,3450387699475439,88792,07,19,SP
20240502,18,121,3450387699475439,125,7327373000707906,468177,07,30,SP
20231022,21,121,3450387699475439,146,5267155204044640,945744,08,12,02
20240326,18,141,5815498446795463,125,7327373000707906,68705,07,28,02
20230821,15,148,2584529487813880,118,6271385826133635,664758,01,03,02
20240318,15,115,3951756534241420,135,9336684911207074,793057,03,30,01
20240102,21,130,6342301849269926,101,9591902469313041,164034,08,26,01
20230908,18,114,7074132228440133,126,3637455924692426,377715,04,18,00
20240704,00,129,1940911501338686,137,4634554248275382,572510,04,15,01
20240711,21,131,4330399167604157,125,2166269226823475,352903,06,23,02
20240315,03,105,8788427965584766,125,1098039617203679,633978,01,30,SP
20240710,06,112,4521707305934521,129,1200311252466778,734356,01,15,SP
20230911,03,131,9626634432230609,122,5034737754436898,828061,08,12,01
20240625,03,123,5056611855327531,137,4634554248275382,923723,02,21,02
20240712,21,110,1830343887804434,110,1830343887804434,959641,04,27,SP
20240228,00,110,2862079025368850,122,1372230586542608,218517,07,03,00
20240312,00,122,1372230586542608,105,8788427965584766,451416,06,24,SP
20240228,08,116,3743243041331089,119,1795310372746216,462041,06,14,SP
20240111,18,137,4634554248275382,126,3637455924692426,697864,01,22,00
20240122,00,114,6446729350087420,150,5494886004967709,846023,04,28,00
20231213,00,146,5930364775881366,121,3450387699475439,528516,07,12,SP
20240626,15,118,3035911420932961,113,7407111457153566,795351,06,04,02
20240323,12,109,3741335393665207,105,8788427965584766,338750,01,15,00
20240101,15,146,2044337622386638,109,1521404543812202,206918,01,18,02
20240713,03,125,7327373000707906,147,6005476027081091,658202,08,30,01
20240608,21,110,1830343887804434,135,6944668937595714,989604,07,13,01
20230727,03,114,7074132228440133,126,3637455924692426,511751,02,27,01
20230919,21,114,7074132228440133,113,7407111457153566,949255,08,28,02
20240105,15,126,3637455924692426,109,1601353296116472,30235,06,25,SP
20240529,06,134,9565176803272348,137,4634554248275382,616994,04,12,SP
20231003,08,110,1830343887804434,125,7327373000707906,384909,08,25,01
20231120,15,110,1830343887804434,101,1790857954581846,39173,02,14,02
20240313,08,114,7074132228440133,114,7074132228440133,954185,04,25,00
20230813,03,147,6456950269655571,142,8532229559654255,777631,02,23,01
20230818,08,148,8795806514938794,125,7327373000707906,369102,01,27,01
20240504,12,126,3637455924692426,104,1078270387744407,628226,05,04,00
20240526,18,121,3450387699475439,146,2044337622386638,613246,03,30,SP
20240312,15,131,5396697479150676,118,7432565613174907,990408,07,17,00
20230918,00,147,9363132909055809,129,7639946228760344,930832,01,30,01
20231126,15,140,6819463574171868,129,2163612460426150,837136,04,19,02
20231214,18,120,2384866094649059,122,1372230586542608,520843,03,23,02
20240406,08,110,6630686050987722,137,1710057598177596,151784,02,14,SP
20230723,03,137,1793767134190741,121,8830344804964766,521229,04,24,SP
20230905,06,122,3252366392986832,114,7074132228440133,835609,05,13,00
20240311,00,106,7758718809214364,126,3637455924692426,357009,04,13,SP
20230829,15,125,7327373000707906,106,8349999873475878,89462,05,15,01
20240503,03,114,7074132228440133,136,3380205212668561,930572,08,30,SP
20230910,00,120,3087251654804835,115,6747046648694225,527754,05,13,SP
20240620,08,125,7327373000707906,109,1501981915676790,843771,08,04,02
20240414,03,121,3450387699475439,110,1830343887804434,608206,03,12,01
20230910,06,117,4617804812009245,110,1830343887804434,627455,01,00,00
20240507,08,120,9768498740771939,114,7074132228440133,821525,02,17,00
20240714,03,125,7327373000707906,126,3637455924692426,33656,01,26,00
20230909,21,126,3637455924692426,114,7074132228440133,844233,07,12,SP
20240528,08,121,3450387699475439,146,2044337622386638,169153,02,26,01
20231009,00,126,3637455924692426,113,4322915931600501,371384,05,17,00
20240320,08,126,3637455924692426,124,1583057694941721,177070,03,28,02
20240504,06,122,1372230586542608,125,8061192279953225,208052,07,01,SP
20231012,00,132,7286469061921760,126,3637455924692426,226027,08,28,SP
20231119,06,103,8979943000254880,125,7327373000707906,27795,06,22,SP
20240114,12,131,3519463381923120,106,9677016864864852,494165,05,01,00
20231225,12,130,1857513049310159,148,9572392498439032,35354,02,18,00
20240211,18,105,8788427965584766,125,7327373000707906,498024,04,18,01
20230718,12,137,4634554248275382,105,8788427965584766,569744,01,21,01
20230816,18,137,4634554248275382,122,6271349298217291,690675,03,16,SP
20231013,00,110,1830343887804434,137,4634554248275382,690456,07,01,02
20240314,00,137,4634554248275382,121,3450387699475439,942116,06,20,02
20240312,03,139,8450718639226189,122,1372230586542608,701115,07,14,SP
20231204,18,110,1830343887804434,114,7258647857979064,683191,08,01,SP
20240704,00,143,5827520527979940,125,7327373000707906,891723,01,27,01
20231025,12,122,1372230586542608,113,7407111457153566,157446,08,04,SP
20240103,06,117,4658588432139057,120,8008574498807913,691199,05,00,02
20230912,15,114,7074132228440133,130,6549356848183899,60302,03,13,01
20231022,18,126,3637455924692426,105,8788427965584766,881085,01,12,SP
20240404,00,121,3450387699475439,108,8280064984907176,807782,04,28,02
20240214,15,106,1762120254368368,114,7074132228440133,310191,04,15,01
20230718,08,128,4550476992867022,122,1372230586542608,598985,02,00,01
20231230,21,123,2826486052546994,105,8788427965584766,27321,01,28,01
20240621,15,113,7407111457153566,121,3450387699475439,667936,07,19,00
