tran_dt,tran_tmrg,wd_fc_sn,wd_ac_sn,dps_fc_sn,dps_ac_sn,tran_amt,md_type,fnd_type,ff_sp_ai
20240130,03,114,2648448127781217,140,8823650350080140,559946,01,20,01
20230830,00,119,5238908628882137,143,5310597579285871,175451,04,12,SP
20240524,18,102,6707345828572371,142,3341618486910136,112088,06,26,00
20240413,21,105,4977639290301740,106,6504630863405858,461608,03,28,00
20231022,12,110,3419081400824989,104,7394450666017190,787338,01,21,00
20231203,15,133,4126806368194056,148,5688345982156805,969512,05,01,00
20230716,12,150,9901998989295206,137,4951524292505067,18958,02,20,00
20240113,21,149,4438552794159236,119,5238908628882137,936749,01,18,00
20240324,18,127,8883075837606825,110,3419081400824989,834483,06,22,SP
20240407,06,115,5820850455719799,123,4289827248328283,401282,04,12,00
20230828,08,114,2648448127781217,127,8883075837606825,606031,06,18,02
20230806,08,127,8883075837606825,115,7389603232982148,307181,08,25,00
20240428,15,120,6220915896914431,146,6932801013594694,317368,08,01,00
20240703,06,115,7389603232982148,105,3562709766223130,253857,03,30,01
20240205,12,132,9883424645432880,110,3419081400824989,516820,06,26,00
20240226,03,137,6634443197412447,119,5238908628882137,132981,08,30,01
20240310,12,119,5238908628882137,111,6127430714037792,191205,04,12,02
20231107,08,143,5310597579285871,124,9215906698254737,611850,05,17,SP
20231105,06,143,6400728707291864,127,8883075837606825,921920,02,24,02
20230920,06,110,3419081400824989,104,7394450666017190,764689,06,04,00
20240413,12,117,6311913451586021,116,1169125301540307,85856,03,21,01
20231211,03,110,3419081400824989,115,7389603232982148,463895,06,14,02
20240123,00,118,6955959535515179,110,8366428272039387,136204,06,16,02
20230720,12,123,1854547518815624,143,2211544790087955,428906,01,15,SP
20240408,06,106,5161623308993509,110,8366428272039387,55927,03,23,02
20231107,00,110,3419081400824989,138,7940078579778199,664846,08,12,01
20240701,06,120,9910776650788624,136,4079188069186628,340093,05,03,01
20230731,18,128,3142613643335201,100,9307057326610705,621821,07,17,00
20230921,18,119,2505513844528298,125,9932964127195458,572113,03,15,00
20240107,21,110,3419081400824989,129,6698832069878935,924041,03,04,00
20240615,03,137,6634443197412447,119,5238908628882137,172227,06,22,01
20240108,21,104,7394450666017190,129,7885976784195732,19131,06,26,02
20231102,21,101,2179569644105615,124,6525034064044509,337182,03,17,SP
20230808,18,127,8883075837606825,135,9402451213645608,629844,08,01,01
20230903,21,138,5932433241525587,110,3419081400824989,35863,04,02,01
20240202,03,127,8883075837606825,100,4736165957313982,258293,07,30,00
20230810,03,100,5877247496413940,110,8366428272039387,118336,02,17,SP
20230809,18,119,5238908628882137,150,1875801560133030,836375,08,00,SP
20240121,18,110,3419081400824989,106,1120822377786073,144250,01,30,SP
20231212,00,110,7298560053209185,131,7455535538067741,222924,02,22,02
20240122,00,110,3419081400824989,126,8882473859179224,20205,07,22,SP
20231001,21,104,3803091664737644,120,7040237631909317,558775,06,22,02
20230822,21,127,8883075837606825,137,6634443197412447,714765,08,14,02
20231125,00,141,1688903998192460,107,8277337746719484,584711,04,12,00
20240704,08,110,8366428272039387,111,5904760482232800,775233,07,25,01
20240425,12,126,1039092735741952,144,4033450761492186,257310,06,14,SP
20240701,21,133,5296129822682180,145,5505729497981084,970967,08,26,01
20240505,08,127,8883075837606825,124,7996211239654500,362822,01,04,00
20240307,21,112,9312237292454263,110,8366428272039387,869077,02,27,02
20240112,08,137,6634443197412447,104,7394450666017190,602851,06,12,02
20231224,00,115,7389603232982148,143,2261245353200779,710231,02,22,02
20240416,21,126,2381148530331872,104,7394450666017190,801027,01,16,00
20240527,08,110,3419081400824989,135,3026168174823647,843351,05,03,SP
20231021,00,127,8883075837606825,110,8366428272039387,23684,02,15,01
20240520,18,110,8366428272039387,137,1585851623024981,915989,05,16,SP
20230730,00,100,2769596588035160,110,8366428272039387,800792,06,11,02
20231224,18,132,2811901984116494,130,8506642587317694,750994,06,30,00
20230922,06,100,1758875590251581,126,1039092735741952,399398,07,19,SP
20240526,03,118,1745041871389684,143,5310597579285871,685545,05,15,01
20230826,15,127,8883075837606825,115,7389603232982148,266906,04,16,01
20230907,21,133,6857873949581208,103,5487933538841093,936269,06,00,00
20240509,18,115,7389603232982148,133,5222166038075393,822556,03,27,02
20231022,03,126,1168213274529725,110,8366428272039387,891253,07,24,SP
20240222,08,110,8366428272039387,143,5310597579285871,913070,05,18,02
20231107,08,112,4076675970046745,116,2993274204015636,44457,05,26,SP
20231115,12,114,2648448127781217,102,2623069364792655,732222,02,03,00
20240414,08,138,9654410883234313,143,5310597579285871,973398,07,15,01
20240522,06,114,9360880830718530,124,8179114089020543,847041,04,15,00
20231116,21,120,6726930885472831,139,9963861793291576,838339,01,18,02
20230912,03,114,2648448127781217,116,1971488681779416,262740,06,28,SP
20240319,21,114,2648448127781217,100,2992773868076734,850955,02,12,00
20240306,12,114,2648448127781217,119,5238908628882137,258700,01,17,01
20231102,18,105,7726888009972631,122,9721197719715647,724981,04,21,02
20230903,12,115,7389603232982148,137,6634443197412447,736122,04,20,01
20230917,18,101,9644866309023905,127,8883075837606825,741318,03,22,02
20231127,08,103,2927495436733876,110,8366428272039387,199623,06,20,02
20240706,08,145,2996426603793605,119,5117883340121708,127114,08,30,02
20240119,03,129,8432633690563810,119,5238908628882137,876870,03,26,SP
20240301,18,110,3419081400824989,104,7394450666017190,708348,03,28,SP
20231120,12,138,7471834916132076,126,1039092735741952,232660,08,23,00
20231217,06,119,5238908628882137,126,1039092735741952,68291,04,30,01
20231128,18,126,1175669253657117,139,2734988162073694,835356,08,27,02
20240527,15,110,3419081400824989,119,5238908628882137,186447,08,01,02
20240227,03,117,7159597267543306,110,8366428272039387,998206,01,15,SP
20240418,03,111,7203399821442071,119,5238908628882137,385013,06,22,SP
20231230,03,127,8883075837606825,137,6634443197412447,721431,03,01,02
20240314,03,110,8366428272039387,132,2730237931310834,598244,02,03,01
20240216,08,119,5238908628882137,143,5310597579285871,582980,01,13,02
20230907,03,104,7025228571583911,127,8883075837606825,445813,06,11,01
20231228,00,137,6634443197412447,143,5310597579285871,212081,02,24,SP
20240519,21,127,8883075837606825,103,4887884010408031,161950,03,20,SP
20240612,00,148,5176235337864080,121,2125863111933795,663219,03,12,00
20240701,18,110,8366428272039387,134,6909254678545640,560321,08,02,00
20230813,08,114,2648448127781217,143,5310597579285871,392321,07,01,01
20240107,15,147,8126336276661308,110,2845055193159142,71326,05,22,01
20230826,18,110,8366428272039387,119,5238908628882137,483917,01,23,01
20240628,08,127,3184851042561550,137,6634443197412447,538737,01,16,01
20240503,03,119,5238908628882137,114,2648448127781217,892410,04,14,01
20240616,15,137,6634443197412447,137,6634443197412447,639723,08,27,SP
20231029,06,119,7811372254448903,118,9213615414986739,500818,03,23,00
20240713,15,110,8366428272039387,137,6634443197412447,737457,04,18,02
20240115,00,139,7001550007739855,140,9205232156532329,244774,07,01,02
20230904,00,137,6634443197412447,127,8883075837606825,978922,03,01,02
20240527,00,110,2749717474570542,115,5878205917614477,803343,04,13,01
20240417,00,131,8220126149395076,129,7217453324262314,46961,02,13,01
20240502,12,143,5310597579285871,121,8387718543628820,943421,07,13,01
20231104,00,127,8883075837606825,110,8366428272039387,417455,04,04,02
20231011,03,107,6849649265512014,126,1039092735741952,361274,01,17,00
20240523,03,121,2427490345832269,110,8366428272039387,820554,04,18,02
20231127,08,149,3250874843856505,119,5238908628882137,465251,05,12,01
20231226,15,126,7066214888227946,115,7389603232982148,123372,01,11,00
20240129,00,137,6634443197412447,115,7389603232982148,616314,02,28,02
20240501,21,126,1039092735741952,141,7064121133346695,890712,04,00,02
20240220,08,147,8431100917205172,110,8366428272039387,64223,08,12,SP
20231124,18,106,3554906172247287,107,2218250528347248,97244,01,26,SP
20240217,00,144,4678479810787845,100,6272832437086208,717714,05,28,00
20230820,03,135,9914985054519705,104,7394450666017190,702863,03,14,SP
20231031,12,137,6634443197412447,132,5109635034167631,739500,07,03,SP
20240130,12,127,8883075837606825,135,9607365846115254,333954,06,26,01
20231116,15,139,5137382235793052,120,5777069262839631,633154,04,18,02
20231204,06,133,2650500040212977,126,1039092735741952,314417,08,15,02
20231005,00,142,8217168831105985,114,2756966469609319,307234,04,19,02
20240401,08,143,5310597579285871,119,5238908628882137,457502,07,30,02
20230814,03,141,1590800819636186,140,6783368988947981,397461,01,23,SP
20240505,03,119,3237301687134309,126,1039092735741952,186915,07,19,02
20240106,18,111,9900136110259092,131,6970988595996892,522944,05,18,SP
20240228,15,118,9632907873798326,110,8366428272039387,672678,05,14,00
20240622,12,104,7394450666017190,110,3419081400824989,492204,07,00,SP
20230806,18,138,4349923063192175,143,5310597579285871,838757,02,19,00
20240209,21,104,7977840143383773,126,7603425545485938,355561,08,23,01
20240214,21,115,7389603232982148,115,7389603232982148,707146,05,27,SP
20231129,21,114,2648448127781217,110,3419081400824989,527775,04,02,01
20240224,18,122,9889488764348615,133,7571830107278903,895323,05,13,00
20230812,06,116,8118709477001727,148,5255834147914303,967386,04,00,02
20240105,12,110,3419081400824989,102,7388154089378800,831877,06,00,02
20230821,15,115,7389603232982148,112,1556805846349500,40881,08,02,01
20240410,06,150,6372221935974790,104,7394450666017190,112754,03,11,01
20231118,00,143,5310597579285871,104,7394450666017190,513115,08,27,00
20240623,03,150,2410207798482268,116,7477962132467522,334856,06,26,01
20231121,15,137,6634443197412447,124,8785496812296555,28955,02,15,SP
20230815,21,143,5310597579285871,126,1039092735741952,435974,08,13,00
20240226,21,104,1862848259288051,131,6286902305740049,628128,02,16,02
20230909,18,127,1902128979585261,145,1845315414357446,867267,06,24,01
20240504,18,143,5310597579285871,119,5134910698039847,950482,07,20,SP
20240227,08,114,2648448127781217,126,1039092735741952,461355,01,12,SP
20240329,08,110,8366428272039387,127,8883075837606825,369653,01,30,00
20240529,06,126,1039092735741952,137,6634443197412447,399742,06,19,00
20240421,00,129,1644880140548148,136,6981786656243403,858467,02,26,01
20230806,03,141,6335246654925740,110,8366428272039387,301591,04,03,00
20230724,18,143,5310597579285871,124,2719580054899464,505654,03,17,02
20240126,15,101,9342368533873269,113,1215050585237153,542185,07,28,SP
20230807,03,105,1642660284981824,143,5310597579285871,975091,02,25,01
20240523,00,104,7394450666017190,150,3490763415002685,199639,07,12,02
20240315,00,115,7389603232982148,119,5238908628882137,340830,06,01,01
20240116,12,126,1039092735741952,116,8109978260467875,139028,02,28,01
20230919,08,135,3880225143369896,148,5226513613063557,676150,02,11,00
20240515,18,110,3419081400824989,126,1039092735741952,148351,05,02,01
20231022,15,130,7323892731898955,119,5238908628882137,871395,04,21,01
20240612,03,110,8366428272039387,104,7394450666017190,975908,06,14,00
20240504,03,126,1039092735741952,127,8883075837606825,336076,03,02,02
20240409,06,126,1039092735741952,115,7389603232982148,33248,07,21,00
20231229,00,119,5238908628882137,114,1378334936295325,121304,02,17,SP
20240310,12,113,7507701583525653,103,7813800627895275,570885,06,04,02
20240518,03,119,5238908628882137,101,5394005910563991,163074,04,13,00
20240502,03,137,6615240141999577,130,5123807964169065,257536,03,27,00
20240415,18,137,6634443197412447,110,8366428272039387,759202,08,12,SP
20231127,08,136,9645257457263624,110,8366428272039387,316602,05,03,00
20240531,18,129,4414213974552814,139,7804054946239335,148207,02,24,00
20230715,12,145,6503686398600108,135,1145622144353459,175127,05,22,SP
20240420,12,141,5282427454241250,128,9708696684458095,863874,07,01,SP
20231029,03,104,7394450666017190,129,6959525603084681,57316,07,18,01
20230929,00,101,5303704359952083,138,2049312614596124,374841,08,02,00
20231119,00,143,5310597579285871,141,2247584164488956,342133,02,18,SP
20240320,18,123,2252137861802827,125,6680166068368782,674214,05,27,01
20240706,06,100,3304745180560572,127,8883075837606825,359697,06,11,00
20240212,15,105,6739818017421060,146,9988897073254237,745221,05,22,00
20230818,21,115,3902226110910009,110,3419081400824989,53893,02,14,SP
20240225,03,110,3419081400824989,101,2428039700081485,336062,01,02,00
20240216,18,147,3888778526033963,136,6674938990162516,54797,01,15,02
20231201,15,127,8883075837606825,143,5310597579285871,244512,07,27,01
20240524,08,137,6634443197412447,106,8033620073888240,570163,01,03,02
20230817,06,104,7394450666017190,119,5238908628882137,348236,02,26,01
20240419,15,114,2648448127781217,110,8366428272039387,131986,05,27,01
20240609,21,143,5310597579285871,107,9716101461653358,678354,03,14,00
20240624,18,126,1039092735741952,114,2648448127781217,753354,07,13,01
20230814,06,106,7506544629859955,111,3422381775356547,268074,08,01,02
20240215,06,104,6467901103450295,146,9124068881483845,367802,05,27,01
20240301,06,114,2648448127781217,122,9076134292804478,739630,05,13,02
20240128,00,114,2648448127781217,143,5310597579285871,90145,07,25,00
20231111,00,113,1787165852915795,104,7394450666017190,496220,03,15,02
20231109,06,119,5238908628882137,148,8557102554368434,758667,08,19,00
20240602,03,116,6064573526626189,136,2465230358865903,468632,03,11,02
20240526,15,143,5951834598068264,127,8883075837606825,36678,05,23,02
20230915,08,110,8366428272039387,111,6600013648795175,17879,04,16,00
20230926,21,149,6811768950316043,147,9840236115014642,928252,08,15,SP
20231116,06,108,2932108616770862,104,7394450666017190,85158,08,12,00
20240123,12,119,5238908628882137,107,6026936241367109,493187,07,17,02
20240326,15,119,9324295796180063,116,6658885591004880,528358,02,04,SP
20240304,18,148,2981534538116043,127,8883075837606825,907561,01,12,SP
20230807,08,127,8883075837606825,115,4950964904385053,861049,08,26,00
20231202,06,117,5871674746244508,127,3814035219349848,940481,08,14,02
20230807,03,143,5310597579285871,110,8366428272039387,445751,03,14,02
20230906,15,101,5835232388723162,137,6634443197412447,190098,01,12,SP
20240318,12,103,2316810805789027,115,7389603232982148,476718,02,11,02
20231123,15,131,1250747403621251,137,6634443197412447,520071,08,16,SP
20240424,06,119,5238908628882137,127,8883075837606825,375634,05,17,SP
20240407,18,137,6634443197412447,104,7394450666017190,856303,01,13,00
20231211,00,127,8883075837606825,127,2251383427039670,722998,03,17,01
20231124,21,127,8883075837606825,139,3471410059240390,472776,04,24,SP
20240130,15,141,3633024161939664,131,6979170515376993,648167,03,19,SP
20230809,15,119,5238908628882137,146,7897510197788227,693530,01,21,02
20240411,21,115,7400238444260115,119,5238908628882137,252252,01,11,00
20230913,15,138,5309514285004488,130,7900367000697874,231447,02,03,02
20240703,15,137,6634443197412447,140,1909827111769500,684656,01,26,01
20240303,12,128,1761056230978229,127,8883075837606825,331937,08,02,SP
20231106,15,142,3878904136653402,143,5310597579285871,840619,07,25,SP
20240430,18,137,6634443197412447,138,7501280327553796,75368,07,27,00
20240228,06,126,1039092735741952,130,3659444025871226,920234,03,12,00
20231116,03,104,7394450666017190,110,8366428272039387,741708,08,13,SP
20230806,12,110,8366428272039387,126,1039092735741952,310387,06,21,SP
20240704,21,127,8883075837606825,110,8366428272039387,666084,04,02,02
20240124,15,133,8682553846471795,132,4503759834220533,268648,01,13,SP
20230816,21,109,6296544214578874,110,8366428272039387,69283,02,16,SP
20240307,03,126,2729880523918733,137,6634443197412447,951942,04,19,02
20240702,06,136,7325102688302993,137,6634443197412447,353438,03,12,00
20230827,00,130,7753252839242862,115,7389603232982148,84842,03,03,SP
20240611,15,119,5238908628882137,117,9258833766906101,735026,03,14,01
20230920,12,110,3419081400824989,132,8347346709512321,16260,06,27,02
20231216,00,127,8883075837606825,133,9262318985968667,941943,04,30,00
20240407,15,110,3419081400824989,110,3419081400824989,364920,07,19,02
20240402,15,119,5238908628882137,137,6634443197412447,443553,05,30,00
20240702,08,115,7389603232982148,133,5942041800540820,865582,08,16,SP
20230901,08,127,8883075837606825,114,2648448127781217,933080,04,01,01
20230826,21,114,2648448127781217,115,7389603232982148,440450,08,23,01
20240516,18,118,5628980273613947,150,8149302001044274,909083,02,26,02
20240107,12,131,6253400515048606,110,8366428272039387,869971,04,18,02
20240321,08,110,3419081400824989,140,2819852894283895,262093,04,18,01
20240506,18,127,8883075837606825,115,7389603232982148,248564,03,13,SP
20231011,00,148,9883760069837953,137,6634443197412447,367414,04,00,02
20240326,03,143,8646021576291930,119,5238908628882137,939911,07,18,01
20230906,00,110,2746502450955960,106,2754897259593996,744287,02,00,01
20240614,00,115,7389603232982148,144,5533208507198451,479048,08,03,SP
20231210,15,137,6634443197412447,135,2066734515795569,71254,03,03,02
20230904,12,119,5238908628882137,111,9724794398972323,76098,06,01,00
20230812,21,104,4331576994813007,148,8341829277755027,313540,07,01,SP
20240110,15,100,1423849582137498,110,8366428272039387,96504,02,28,SP
20240106,00,125,1050545238610164,133,1291096556736031,653123,06,15,SP
20230716,18,147,1068021335582841,119,5238908628882137,511888,02,16,02
20240401,15,104,7394450666017190,115,4250234589868653,162363,07,30,02
20231227,12,114,2648448127781217,104,7394450666017190,673899,03,04,SP
20230907,15,104,7394450666017190,122,8137800590886202,779778,06,30,02
20231230,12,127,8883075837606825,104,7394450666017190,758842,02,25,SP
20240606,12,127,4603479334623801,122,9099373104833661,686405,04,20,01
20240309,00,100,4356796042421005,137,6634443197412447,936059,07,30,SP
20230904,08,137,6634443197412447,115,7389603232982148,796165,06,19,02
20230726,21,143,5310597579285871,110,8366428272039387,927671,05,23,02
20230905,12,102,2457357763039092,148,4370759079234750,423307,08,11,02
20240630,15,124,6654450644974583,101,8054322187458747,732390,04,17,01
20240330,18,110,8366428272039387,123,6053798067680644,485035,07,22,SP
20240330,06,118,9964598384866694,146,6235581978991948,363619,04,20,02
20240507,15,130,7570372097395261,143,5310597579285871,188004,02,23,02
20240311,12,110,8366428272039387,139,5901468976190173,981771,05,00,01
20240328,21,111,7405467715168160,110,3419081400824989,241636,05,00,00
20240706,06,127,8883075837606825,100,6609782895828534,582454,06,23,01
20230717,18,111,9297398563185868,115,7389603232982148,583620,06,04,SP
20240610,00,144,5789303702983389,140,8365595389294558,703137,05,21,01
20231015,08,129,6000953607420902,127,8883075837606825,219727,08,20,00
20231021,21,127,8883075837606825,110,8366428272039387,567888,02,04,00
20240519,18,127,8883075837606825,126,7160647270733595,678434,03,27,SP
20240523,03,115,7389603232982148,121,4527807798383727,783576,03,30,00
20230927,03,110,3419081400824989,119,5238908628882137,335796,04,13,02
20240604,21,110,8366428272039387,119,5238908628882137,331213,01,14,00
20240227,21,114,2648448127781217,127,8883075837606825,734807,03,00,00
20230804,08,136,5986964208977960,134,7366736204518693,213435,02,28,02
20231123,03,143,5310597579285871,109,2844148348740304,764264,04,23,SP
20240328,06,133,4591498505849005,149,1721442261228911,630029,06,25,SP
20240125,08,137,6634443197412447,128,9626298047236342,162943,07,30,01
20240702,15,132,8202825659972079,126,1039092735741952,50097,07,16,01
20240229,15,115,7389603232982148,108,9096368650496932,679600,03,03,00
20240228,21,122,5594401957981799,126,1039092735741952,252908,05,30,01
20240604,12,110,3419081400824989,143,5310597579285871,792639,03,12,01
20240427,06,126,1039092735741952,110,3419081400824989,294522,07,27,00
20231231,12,118,3112282215094292,137,6634443197412447,759408,01,22,00
20240512,18,104,7394450666017190,137,6634443197412447,529104,08,11,SP
20230811,18,117,3475222549795909,103,7232313988401121,781487,06,20,01
20240324,08,105,3796998719853513,104,7394450666017190,511452,02,22,SP
20240610,12,137,6634443197412447,127,8883075837606825,427862,03,18,00
20240223,21,114,2648448127781217,106,3680451500770062,903498,01,17,01
20240325,21,110,8366428272039387,112,9623954213930382,402559,05,12,01
20231117,15,132,8349760043078854,137,6634443197412447,447275,08,25,02
20240327,00,108,3775255194247780,120,9677761962925715,5710,02,30,02
20230908,15,110,8366428272039387,114,2648448127781217,1340,06,13,01
20230719,03,101,6419521334554921,127,8883075837606825,956965,02,17,SP
20231204,21,150,7546461614189984,114,2648448127781217,112345,04,20,01
20231030,12,103,1625091993346126,100,7406051229830941,606117,06,12,SP
20240111,08,118,2263984650610253,110,8366428272039387,308432,02,17,SP
20240705,21,126,1039092735741952,142,2793487026819707,940464,01,03,02
20230918,00,116,5730403680596671,110,8366428272039387,48774,03,17,02
20240701,03,119,5238908628882137,141,9875172380510915,425637,04,17,00
20231106,06,115,7389603232982148,104,7394450666017190,347077,06,23,00
20240602,08,139,8409705799719219,107,1679284702642369,504281,03,24,02
20230926,06,119,5238908628882137,107,1499926998629864,582329,05,26,01
20240708,15,137,6634443197412447,115,7389603232982148,669731,01,00,00
20230803,15,120,2245214564076499,110,8366428272039387,942920,02,27,02
20231214,06,126,1039092735741952,136,1976840541180565,343113,05,01,00
20230906,15,127,8883075837606825,127,8883075837606825,772732,02,30,SP
20240625,15,128,6557666047936808,137,6634443197412447,596350,03,20,01
20240311,03,139,2316559921334333,149,8877305090862979,904303,01,00,01
20230831,08,110,8366428272039387,110,3419081400824989,979567,07,19,01
20230723,12,117,9908681361249105,104,8175504835868052,421863,06,02,02
20230913,06,110,8366428272039387,110,3419081400824989,827238,02,17,01
20231102,18,110,3419081400824989,103,7086093872699383,422795,02,03,02
20231013,08,143,5310597579285871,137,6634443197412447,686627,03,12,02
20240408,18,110,8366428272039387,126,7125921781338319,108763,02,20,02
20240624,21,115,7389603232982148,113,8261005031660993,231462,08,13,01
20240223,15,119,5238908628882137,101,4301728741941662,910975,02,15,00
20231021,15,119,9181120673270404,114,2648448127781217,66284,01,26,01
20230828,03,100,9675372813948851,110,5295649914778965,131748,04,26,01
20240503,21,114,2648448127781217,115,7389603232982148,164982,08,17,01
20240618,12,129,7769833178878110,117,9417370779034796,895702,07,04,SP
20231224,00,106,3657146130727100,126,1039092735741952,581507,07,12,02
20240320,12,110,8366428272039387,149,6584973751481993,377134,01,26,SP
20231210,18,126,1039092735741952,137,6634443197412447,626438,01,03,00
20240119,08,149,6279392925645068,110,3419081400824989,153757,08,22,00
20240712,00,127,8883075837606825,127,1346871194148861,7705,04,11,02
20230811,03,103,5087133331959492,116,2040996730310005,29386,03,18,SP
20231005,03,115,7389603232982148,121,9152068924495071,520483,02,27,02
20230811,08,110,8366428272039387,122,7567964858530728,823983,07,14,00
20230912,00,119,5238908628882137,115,7389603232982148,523582,01,16,02
20240126,03,111,3174099538781754,104,7394450666017190,37747,05,30,02
20240130,21,104,7394450666017190,124,1119708572765260,951237,06,20,SP
20230922,06,127,8883075837606825,115,7389603232982148,569336,01,14,00
20240226,08,127,8883075837606825,110,8366428272039387,537996,05,27,00
20231004,06,104,7394450666017190,129,6013344009650196,151342,05,27,02
20240417,18,113,3053165689922154,147,3191355345761926,764431,07,04,SP
20230715,15,104,7394450666017190,127,8883075837606825,818030,03,13,00
20240410,03,146,4958828072265441,126,1039092735741952,902068,06,28,01
20231120,21,101,9951282631459330,135,2585675789184412,103628,03,24,00
20240528,00,137,6634443197412447,122,6958248120375872,786120,07,16,SP
20230730,12,135,4451098234088941,115,7389603232982148,82490,06,25,01
20240124,18,137,6634443197412447,108,4181124880658033,148133,02,16,00
20240608,03,115,7389603232982148,109,2791757004169896,335794,07,21,SP
20231025,21,119,8471455377010116,110,3419081400824989,269134,05,15,00
20240412,00,104,7394450666017190,111,2079246171238391,700055,02,22,00
20240228,08,100,7293240146312217,110,3419081400824989,517874,05,21,00
20230728,12,135,7092288675075026,110,8366428272039387,412502,06,22,SP
20230925,18,143,5310597579285871,110,3419081400824989,368435,08,15,SP
20240216,03,119,5238908628882137,110,3419081400824989,436097,07,03,01
20240418,00,120,6956517073979559,126,1039092735741952,790614,01,30,00
20231226,08,124,4056370039982363,118,2369395461079858,418909,05,15,00
20240224,03,110,8366428272039387,126,1039092735741952,552041,03,13,SP
20230812,08,126,1039092735741952,144,6064980353749726,64382,04,25,02
20240617,00,115,7389603232982148,127,8883075837606825,140097,02,17,00
20240629,12,150,6810224784206655,115,7389603232982148,477621,06,14,01
20231201,15,137,6634443197412447,146,8040734725163997,493774,05,01,01
20240630,15,110,3419081400824989,137,6634443197412447,286409,01,28,01
20240116,21,119,5238908628882137,147,6332302818769122,768944,02,26,01
20240404,15,114,2648448127781217,132,1115933428116199,617096,07,16,02
20231204,06,114,2648448127781217,115,7389603232982148,415642,07,03,00
20240330,21,115,7389603232982148,127,5087614470470848,618785,04,24,02
20230909,08,112,8680106508173113,144,5642236962363077,489259,07,01,SP
20230715,15,143,5310597579285871,134,2905760960920155,192386,04,24,SP
20240525,06,144,1409277681094133,136,8376454100827798,696845,03,27,00
20231013,03,127,8883075837606825,143,5310597579285871,241271,07,00,02
20240518,18,141,3275855538099735,102,7024870911580407,632242,05,00,00
20240413,12,119,5238908628882137,110,3419081400824989,886946,07,20,02
20240629,21,126,1039092735741952,110,8366428272039387,15311,04,26,02
20240404,21,122,1022382183446086,115,7389603232982148,506371,02,21,02
20231102,08,115,7389603232982148,100,3371361096748166,735642,08,22,00
20240617,03,127,8883075837606825,115,7389603232982148,520853,04,21,SP
20240201,21,132,3173459798236616,127,8883075837606825,437416,06,25,01
20240617,00,114,1003826172321449,143,5310597579285871,39040,07,04,02
20230808,06,109,8366531236989192,147,2194032841972028,826759,01,26,SP
20231002,12,110,3419081400824989,116,2521998749040792,984091,08,18,00
20230811,18,122,3388435582007425,137,6634443197412447,871054,08,11,02
20240630,03,144,2656199153891338,142,5961402100874655,716932,03,28,00
20230717,12,137,6634443197412447,110,8366428272039387,369666,05,24,02
20231218,08,147,6328669210328546,119,5238908628882137,429892,07,11,SP
20231107,12,133,2476605453487013,115,7389603232982148,650627,05,26,02
20240308,03,110,3419081400824989,105,6612129268516748,268862,03,03,01
20230925,18,111,6366597275051476,134,5460218596386702,612155,03,17,00
20231130,00,145,9396089237189913,110,5615007787801905,244648,02,22,00
20240308,12,147,8769101552131966,129,6285114424054261,37536,05,15,00
20240208,00,119,5238908628882137,115,7389603232982148,406159,02,12,SP
20240218,00,115,7389603232982148,119,5238908628882137,414405,08,02,02
20231214,06,111,3187169099181137,115,7389603232982148,63474,06,14,00
20230720,18,126,1039092735741952,110,3419081400824989,776409,07,11,00
20240709,06,143,5310597579285871,124,8012814239809860,14204,02,30,SP
20230801,18,119,5238908628882137,127,8883075837606825,775693,01,16,00
20231202,21,127,8883075837606825,112,6731251212044699,950751,03,20,01
20231104,06,134,6871133640438364,110,8366428272039387,386476,03,12,01
20230927,03,126,6597332380851664,115,7389603232982148,733377,03,28,00
20240311,00,124,8899801299227528,103,4460385872832150,643592,06,28,00
20231105,06,104,7394450666017190,110,8366428272039387,616158,02,12,01
20231101,15,119,5238908628882137,147,6667777161913033,151044,05,14,SP
20230728,08,103,8052318170147288,115,7389603232982148,781585,03,16,02
20231029,12,126,1039092735741952,104,7394450666017190,366164,03,28,01
20240420,06,124,5641015086201384,113,4423695206202923,451589,03,20,01
20240711,12,115,7389603232982148,128,9190892510418084,978393,05,02,SP
20240507,21,108,9831562255556690,113,9231858961700168,283441,03,14,02
20230919,21,109,3479672164333648,131,8336033448477866,738307,03,17,SP
20240624,18,115,7389603232982148,101,8186836475904090,530007,04,28,00
20240102,06,104,7394450666017190,121,5711011837806069,192453,05,13,00
20240714,15,114,2648448127781217,106,7816829986951848,343018,05,02,SP
20240510,18,127,8883075837606825,123,8265302919337665,952067,01,15,SP
20231103,03,118,8797143248109336,124,2832709746637854,410670,05,15,SP
20240113,15,115,2798031864677957,101,1755519277824679,369273,03,28,02
20231127,03,110,8366428272039387,120,8752472667923521,928920,08,25,01
20240710,03,114,4687367961108747,109,4276273661761046,351284,02,24,01
20231208,03,132,3365144697795106,128,9931620937620898,227875,04,25,02
20231011,08,114,2648448127781217,114,2648448127781217,604147,01,19,00
20240315,03,119,5238908628882137,126,1039092735741952,550477,04,13,00
20231001,03,132,8480803636502859,137,6634443197412447,652567,02,14,SP
20231105,21,104,7394450666017190,127,8883075837606825,940239,05,22,SP
20240619,03,126,1039092735741952,127,2543919327082428,790178,03,27,01
20231214,03,143,8232962510894893,135,2146416283773553,513236,05,22,02
20230819,06,110,8366428272039387,119,5238908628882137,279542,07,25,00
20240403,18,133,9286409251309413,104,7394450666017190,80574,03,20,02
