TRAN_DT,TRAN_TMRG,TRAN_AMT,MD_TYPE,FND_TYPE,FF_SP_AI,Source,Target,Source_EC,Target_EC,Source_DC,Target_DC,Source_CC,Target_CC,Source_BC,Target_BC
20231016,15,548671,8,0,SP,672_2425567546371265,777_1130092367040023,0.2959644669171717,0.267303358214135,0.07028112449799197,0.06726907630522087,0.1433069677082313,0.1340437796814635,0.00945672135779298,0.03355124013642509
20230818,3,635160,7,14,00,158_9076395419542751,141_6780589807884995,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240324,12,39056,2,20,00,359_8748289854730524,137_8090208813128523,0.26477161628988727,0.02837341075709947,0.06726907630522087,0.001004016064257028,0.136906850703786,0.09096051298664568,0.009054307682993278,0.0
20231221,15,393205,2,25,00,857_3947123346806583,175_3210626708574764,0.2958366011634218,0.03128874994259686,0.07028112449799197,0.001004016064257028,0.1418652477111666,0.09310637043587193,0.03485908457952412,0.0
20230927,15,564197,5,18,02,162_3068032004579741,125_7146012700096340,6.393287687494264e-06,0.2645798176592624,0.001004016064257028,0.07831325301204818,0.0,0.1353301883156426,0.0,0.03697175637222255
20240529,3,551897,6,12,01,190_5475898717720322,857_3947123346806583,6.393287687494264e-06,0.2958366011634218,0.001004016064257028,0.07028112449799197,0.0,0.1418652477111666,0.0,0.03485908457952412
20231004,18,536033,8,12,00,179_5463259642788682,777_1130092367040023,6.393287687494264e-06,0.267303358214135,0.001004016064257028,0.06726907630522087,0.0,0.1340437796814635,0.0,0.03355124013642509
20230919,15,122284,6,11,00,714_7810586476051201,132_6053388226845674,0.29578545486192176,0.031212030490346928,0.0753012048192771,0.001004016064257028,0.14129664952394747,0.09286295508832716,0.014285685455389396,0.0
20240130,3,101308,8,25,SP,205_7764167623378289,107_6012717539964653,0.23900027362159787,0.025215126639477316,0.06024096385542168,0.001004016064257028,0.12658353341552925,0.08631854270057142,0.03289731791487558,0.0
20240205,12,630415,1,28,00,917_9821905184464824,145_1856350613467447,0.2676869554753847,0.02861635568922425,0.06726907630522087,0.001004016064257028,0.1361139538850382,0.09061244979919679,0.008098575205343989,0.0
20231215,8,258670,4,21,00,700_1400086102063774,190_2842675499736073,0.2957598817111718,0.031173670764221964,0.07228915662650602,0.001004016064257028,0.1410140562248996,0.09274172407646251,0.013883271780589693,0.0
20231023,12,644544,6,19,01,672_2425567546371265,714_7810586476051201,0.2959644669171717,0.29578545486192176,0.07028112449799197,0.0753012048192771,0.1433069677082313,0.14129664952394747,0.00945672135779298,0.014285685455389396
20240116,21,324719,6,2,02,164_3243584491524701,111_7591969225336008,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20230819,18,507857,2,30,SP,777_1130092367040023,194_4361433258108617,0.267303358214135,0.0283350510309745,0.06726907630522087,0.001004016064257028,0.1340437796814635,0.08969717252849782,0.03355124013642509,0.0
20240514,6,248909,8,20,02,857_3947123346806583,777_1130092367040023,0.2958366011634218,0.267303358214135,0.07028112449799197,0.06726907630522087,0.1418652477111666,0.1340437796814635,0.03485908457952412,0.03355124013642509
20240127,18,554162,1,26,01,148_9634352399171316,198_8324567612083909,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240406,18,594896,4,2,00,121_2362915228245722,105_8714411198440479,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240212,12,521401,4,23,SP,149_5883516212895272,125_7146012700096340,6.393287687494264e-06,0.2645798176592624,0.001004016064257028,0.07831325301204818,0.0,0.1353301883156426,0.0,0.03697175637222255
20230817,0,480450,1,23,SP,359_8748289854730524,359_8748289854730524,0.26477161628988727,0.26477161628988727,0.06726907630522087,0.06726907630522087,0.136906850703786,0.136906850703786,0.009054307682993278,0.009054307682993278
20240320,8,647901,6,28,00,124_7375826160223487,672_2425567546371265,6.393287687494264e-06,0.2959644669171717,0.001004016064257028,0.07028112449799197,0.0,0.1433069677082313,0.0,0.00945672135779298
20231230,15,164982,1,13,00,459_9771999429864325,672_2425567546371265,0.29591332061567177,0.2959644669171717,0.06927710843373493,0.07028112449799197,0.1427267775555664,0.1433069677082313,0.00985913503259268,0.00945672135779298
20231220,0,75475,8,24,01,130_1681942608323294,185_4202053159675456,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240527,18,516803,8,17,SP,200_1932662397705288,857_3947123346806583,6.393287687494264e-06,0.2958366011634218,0.001004016064257028,0.07028112449799197,0.0,0.1418652477111666,0.0,0.03485908457952412
20240505,18,730655,3,21,02,135_4916898060487548,857_3947123346806583,6.393287687494264e-06,0.2958366011634218,0.001004016064257028,0.07028112449799197,0.0,0.1418652477111666,0.0,0.03485908457952412
20240328,12,849661,8,13,01,182_4701058394703931,191_2222313858265578,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240505,21,649365,4,2,SP,125_7146012700096340,128_8233199100012776,0.2645798176592624,0.028181612126474645,0.07831325301204818,0.001004016064257028,0.1353301883156426,0.0902670402065696,0.03697175637222255,0.0
20231014,8,564431,7,22,00,109_5138146240692221,164_2446813190807583,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231024,3,319900,4,17,SP,185_4482241075348767,109_1190737325460712,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20230803,0,837868,8,25,02,157_4207457588410231,126_8412580394633070,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231015,15,505601,8,13,02,777_1130092367040023,118_5936133379261488,0.267303358214135,0.0283350510309745,0.06726907630522087,0.001004016064257028,0.1340437796814635,0.08969717252849782,0.03355124013642509,0.0
20240531,15,728551,3,20,01,126_1713207900083902,777_1130092367040023,6.393287687494264e-06,0.267303358214135,0.001004016064257028,0.06726907630522087,0.0,0.1340437796814635,0.0,0.03355124013642509
20230805,18,64588,6,13,02,714_7810586476051201,777_1130092367040023,0.29578545486192176,0.267303358214135,0.0753012048192771,0.06726907630522087,0.14129664952394747,0.1340437796814635,0.014285685455389396,0.03355124013642509
20240312,15,293861,3,19,02,108_6265686631991381,917_9821905184464824,6.393287687494264e-06,0.2676869554753847,0.001004016064257028,0.06726907630522087,0.0,0.1361139538850382,0.0,0.008098575205343989
20231204,8,105304,5,14,00,132_5175139712840148,857_3947123346806583,6.393287687494264e-06,0.2958366011634218,0.001004016064257028,0.07028112449799197,0.0,0.1418652477111666,0.0,0.03485908457952412
20231128,3,323084,2,4,01,125_7146012700096340,459_9771999429864325,0.2645798176592624,0.29591332061567177,0.07831325301204818,0.06927710843373493,0.1353301883156426,0.1427267775555664,0.03697175637222255,0.00985913503259268
20240401,21,190914,1,4,00,192_8520312435551002,146_6907507888466017,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231203,12,999622,3,17,00,672_2425567546371265,184_5529879183016419,0.2959644669171717,0.031480548573221676,0.07028112449799197,0.001004016064257028,0.1433069677082313,0.09372052855220353,0.00945672135779298,0.0
20240406,3,87187,3,15,01,359_8748289854730524,180_6299769297720802,0.26477161628988727,0.02837341075709947,0.06726907630522087,0.001004016064257028,0.136906850703786,0.09096051298664568,0.009054307682993278,0.0
20240608,18,484672,7,22,SP,117_4005716904779237,714_7810586476051201,6.393287687494264e-06,0.29578545486192176,0.001004016064257028,0.0753012048192771,0.0,0.14129664952394747,0.0,0.014285685455389396
20230812,21,696230,6,19,SP,115_1037848162028832,714_7810586476051201,6.393287687494264e-06,0.29578545486192176,0.001004016064257028,0.0753012048192771,0.0,0.14129664952394747,0.0,0.014285685455389396
20230826,18,718131,1,30,02,193_8453373461271069,182_3674485310074982,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240618,6,728876,1,28,02,122_5889149021940422,182_2489668268420946,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231021,21,247870,8,21,02,124_5159545350786656,185_7764771795775040,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240519,6,818099,1,18,01,136_4789094415988362,166_7338484404523890,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20230715,18,580204,6,28,SP,186_2090349908411917,163_7257970139461148,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240420,12,497853,6,11,00,153_3420836908525307,672_2425567546371265,6.393287687494264e-06,0.2959644669171717,0.001004016064257028,0.07028112449799197,0.0,0.1433069677082313,0.0,0.00945672135779298
20231210,8,595587,3,2,02,174_3959785036093792,205_7764167623378289,6.393287687494264e-06,0.23900027362159787,0.001004016064257028,0.06024096385542168,0.0,0.12658353341552925,0.0,0.03289731791487558
20230716,12,260653,2,19,SP,166_5932103431207184,672_2425567546371265,6.393287687494264e-06,0.2959644669171717,0.001004016064257028,0.07028112449799197,0.0,0.1433069677082313,0.0,0.00945672135779298
20240228,15,400843,3,18,02,205_7764167623378289,183_7113578464651538,0.23900027362159787,0.025215126639477316,0.06024096385542168,0.001004016064257028,0.12658353341552925,0.08631854270057142,0.03289731791487558,0.0
20231117,15,822582,4,0,00,178_6493141262610779,147_3415930120515049,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240212,8,921191,4,18,01,714_7810586476051201,700_1400086102063774,0.29578545486192176,0.2957598817111718,0.0753012048192771,0.07228915662650602,0.14129664952394747,0.1410140562248996,0.014285685455389396,0.013883271780589693
20240423,8,812185,8,25,00,179_7151567608516534,120_2015607353757635,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20230912,18,716833,5,27,02,100_8260474728186445,134_1950048396344403,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240109,15,994219,6,13,02,156_2474956415420140,199_4077963626402483,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231127,15,70783,7,22,01,917_9821905184464824,165_2843414375152375,0.2676869554753847,0.02861635568922425,0.06726907630522087,0.001004016064257028,0.1361139538850382,0.09061244979919679,0.008098575205343989,0.0
20240411,21,905443,7,26,01,777_1130092367040023,359_8748289854730524,0.267303358214135,0.26477161628988727,0.06726907630522087,0.06726907630522087,0.1340437796814635,0.136906850703786,0.03355124013642509,0.009054307682993278
20240205,3,964338,1,19,01,153_5116828237669617,162_4252726919362084,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231015,21,610683,3,15,01,857_3947123346806583,205_7764167623378289,0.2958366011634218,0.23900027362159787,0.07028112449799197,0.06024096385542168,0.1418652477111666,0.12658353341552925,0.03485908457952412,0.03289731791487558
20231004,6,975831,6,25,01,175_8867161891441928,162_7037686116952733,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20230921,0,366711,6,23,SP,672_2425567546371265,700_1400086102063774,0.2959644669171717,0.2957598817111718,0.07028112449799197,0.07228915662650602,0.1433069677082313,0.1410140562248996,0.00945672135779298,0.013883271780589693
20230828,12,920600,5,28,00,917_9821905184464824,125_9572828941829688,0.2676869554753847,0.02861635568922425,0.06726907630522087,0.001004016064257028,0.1361139538850382,0.09061244979919679,0.008098575205343989,0.0
20230830,15,844899,4,15,02,714_7810586476051201,188_2782314525609310,0.29578545486192176,0.031212030490346928,0.0753012048192771,0.001004016064257028,0.14129664952394747,0.09286295508832716,0.014285685455389396,0.0
20240309,6,381584,3,23,00,205_7764167623378289,171_1146625764598595,0.23900027362159787,0.025215126639477316,0.06024096385542168,0.001004016064257028,0.12658353341552925,0.08631854270057142,0.03289731791487558,0.0
20240323,0,570399,6,11,00,187_8036498728801383,111_7457941129450592,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240203,12,582409,6,19,02,700_1400086102063774,777_1130092367040023,0.2957598817111718,0.267303358214135,0.07228915662650602,0.06726907630522087,0.1410140562248996,0.1340437796814635,0.013883271780589693,0.03355124013642509
20231113,21,88324,2,11,00,196_5953337673345489,917_9821905184464824,6.393287687494264e-06,0.2676869554753847,0.001004016064257028,0.06726907630522087,0.0,0.1361139538850382,0.0,0.008098575205343989
20230721,12,982818,6,14,01,102_9735646164602453,205_7764167623378289,6.393287687494264e-06,0.23900027362159787,0.001004016064257028,0.06024096385542168,0.0,0.12658353341552925,0.0,0.03289731791487558
20231105,15,658523,1,24,01,129_1916525792386985,196_7834262485831850,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231203,21,850744,3,28,SP,156_1513292979842435,119_8368847666573739,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20230906,0,787751,4,0,02,136_6319613916639528,154_5993995880737660,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231026,3,772661,8,23,SP,183_1088770398523804,155_4905296682741274,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240114,18,504721,6,11,02,672_2425567546371265,857_3947123346806583,0.2959644669171717,0.2958366011634218,0.07028112449799197,0.07028112449799197,0.1433069677082313,0.1418652477111666,0.00945672135779298,0.03485908457952412
20240225,0,184222,8,21,02,672_2425567546371265,700_1400086102063774,0.2959644669171717,0.2957598817111718,0.07028112449799197,0.07228915662650602,0.1433069677082313,0.1410140562248996,0.00945672135779298,0.013883271780589693
20230807,21,221287,4,23,00,113_2098825158383212,155_4249482654429967,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240315,12,266902,5,28,02,917_9821905184464824,118_4704158273974840,0.2676869554753847,0.02861635568922425,0.06726907630522087,0.001004016064257028,0.1361139538850382,0.09061244979919679,0.008098575205343989,0.0
20240317,3,15468,6,22,02,131_9422122567996528,177_1899095489646434,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231018,8,997391,5,15,00,117_5859219334364387,917_9821905184464824,6.393287687494264e-06,0.2676869554753847,0.001004016064257028,0.06726907630522087,0.0,0.1361139538850382,0.0,0.008098575205343989
20231109,18,234549,3,2,00,114_2287680662840575,106_3058513067378613,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231216,15,946436,1,17,02,192_6662549304309174,127_8310061873107588,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231101,15,779757,2,25,00,153_2307612462927747,177_6185964404311495,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231225,3,563865,1,17,01,205_7764167623378289,105_9385566253531961,0.23900027362159787,0.025215126639477316,0.06024096385542168,0.001004016064257028,0.12658353341552925,0.08631854270057142,0.03289731791487558,0.0
20231222,15,488498,2,1,00,135_4313202385354108,174_6484233262687055,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231013,0,108775,2,3,02,177_7567459581782039,113_6308665692598894,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240322,3,637595,6,17,00,151_9424268996189991,114_8851345748535473,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240502,0,537294,1,19,01,165_1914625372258677,359_8748289854730524,6.393287687494264e-06,0.26477161628988727,0.001004016064257028,0.06726907630522087,0.0,0.136906850703786,0.0,0.009054307682993278
20230912,8,535542,8,19,02,181_3686011912003331,125_7146012700096340,6.393287687494264e-06,0.2645798176592624,0.001004016064257028,0.07831325301204818,0.0,0.1353301883156426,0.0,0.03697175637222255
20240322,3,168826,8,26,01,137_2092639066874089,714_7810586476051201,6.393287687494264e-06,0.29578545486192176,0.001004016064257028,0.0753012048192771,0.0,0.14129664952394747,0.0,0.014285685455389396
20240305,3,60592,5,18,02,777_1130092367040023,125_7146012700096340,0.267303358214135,0.2645798176592624,0.06726907630522087,0.07831325301204818,0.1340437796814635,0.1353301883156426,0.03355124013642509,0.03697175637222255
20230829,3,75255,7,4,01,196_2554388576070155,917_9821905184464824,6.393287687494264e-06,0.2676869554753847,0.001004016064257028,0.06726907630522087,0.0,0.1361139538850382,0.0,0.008098575205343989
20230805,6,452458,3,3,SP,159_4935486577621425,714_7810586476051201,6.393287687494264e-06,0.29578545486192176,0.001004016064257028,0.0753012048192771,0.0,0.14129664952394747,0.0,0.014285685455389396
20240625,12,591959,2,12,02,857_3947123346806583,188_9769683653642700,0.2958366011634218,0.03128874994259686,0.07028112449799197,0.001004016064257028,0.1418652477111666,0.09310637043587193,0.03485908457952412,0.0
20240505,18,895003,8,0,SP,125_7146012700096340,130_2642265341252020,0.2645798176592624,0.028181612126474645,0.07831325301204818,0.001004016064257028,0.1353301883156426,0.0902670402065696,0.03697175637222255,0.0
20240418,8,772688,3,15,00,459_9771999429864325,106_7722779675421393,0.29591332061567177,0.031403829120971755,0.06927710843373493,0.001004016064257028,0.1427267775555664,0.09347389558232931,0.00985913503259268,0.0
20240402,0,410994,6,20,00,129_1901441105154062,123_5658050292598269,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20230629,15,479972,6,26,01,777_1130092367040023,205_7764167623378289,0.267303358214135,0.23900027362159787,0.06726907630522087,0.06024096385542168,0.1340437796814635,0.12658353341552925,0.03355124013642509,0.03289731791487558
20231021,21,117822,7,21,01,917_9821905184464824,179_8735126938969285,0.2676869554753847,0.02861635568922425,0.06726907630522087,0.001004016064257028,0.1361139538850382,0.09061244979919679,0.008098575205343989,0.0
20240409,15,279110,3,25,00,700_1400086102063774,857_3947123346806583,0.2957598817111718,0.2958366011634218,0.07228915662650602,0.07028112449799197,0.1410140562248996,0.1418652477111666,0.013883271780589693,0.03485908457952412
20240526,6,564579,7,25,02,857_3947123346806583,140_3687725776223529,0.2958366011634218,0.03128874994259686,0.07028112449799197,0.001004016064257028,0.1418652477111666,0.09310637043587193,0.03485908457952412,0.0
20231008,8,608481,5,25,SP,714_7810586476051201,857_3947123346806583,0.29578545486192176,0.2958366011634218,0.0753012048192771,0.07028112449799197,0.14129664952394747,0.1418652477111666,0.014285685455389396,0.03485908457952412
20231114,8,476431,5,26,02,192_2400762164214291,164_1451402935800640,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231227,21,608992,6,27,01,148_4245720712005971,176_5967711447905560,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20230805,21,653257,1,12,02,700_1400086102063774,103_2765230702120287,0.2957598817111718,0.031173670764221964,0.07228915662650602,0.001004016064257028,0.1410140562248996,0.09274172407646251,0.013883271780589693,0.0
20240409,15,630700,4,16,SP,714_7810586476051201,459_9771999429864325,0.29578545486192176,0.29591332061567177,0.0753012048192771,0.06927710843373493,0.14129664952394747,0.1427267775555664,0.014285685455389396,0.00985913503259268
20230816,8,917850,8,25,02,131_4590475423174672,700_1400086102063774,6.393287687494264e-06,0.2957598817111718,0.001004016064257028,0.07228915662650602,0.0,0.1410140562248996,0.0,0.013883271780589693
20240221,8,975584,2,30,SP,917_9821905184464824,115_8208353955704020,0.2676869554753847,0.02861635568922425,0.06726907630522087,0.001004016064257028,0.1361139538850382,0.09061244979919679,0.008098575205343989,0.0
20240102,12,694294,2,19,02,459_9771999429864325,177_2649070543956238,0.29591332061567177,0.031403829120971755,0.06927710843373493,0.001004016064257028,0.1427267775555664,0.09347389558232931,0.00985913503259268,0.0
20240226,18,264847,5,3,00,160_2734257592351364,178_1052179477350827,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20230716,3,185948,7,16,SP,192_8464119859203924,359_8748289854730524,6.393287687494264e-06,0.26477161628988727,0.001004016064257028,0.06726907630522087,0.0,0.136906850703786,0.0,0.009054307682993278
20231123,18,962181,8,14,SP,205_7764167623378289,205_7764167623378289,0.23900027362159787,0.23900027362159787,0.06024096385542168,0.06024096385542168,0.12658353341552925,0.12658353341552925,0.03289731791487558,0.03289731791487558
20240506,6,148581,6,11,00,459_9771999429864325,151_3127668587618200,0.29591332061567177,0.031403829120971755,0.06927710843373493,0.001004016064257028,0.1427267775555664,0.09347389558232931,0.00985913503259268,0.0
20240614,0,371734,6,24,02,672_2425567546371265,672_2425567546371265,0.2959644669171717,0.2959644669171717,0.07028112449799197,0.07028112449799197,0.1433069677082313,0.1433069677082313,0.00945672135779298,0.00945672135779298
20231013,3,160565,5,27,00,777_1130092367040023,113_3962118867359340,0.267303358214135,0.0283350510309745,0.06726907630522087,0.001004016064257028,0.1340437796814635,0.08969717252849782,0.03355124013642509,0.0
20231020,18,764257,4,1,SP,459_9771999429864325,672_2425567546371265,0.29591332061567177,0.2959644669171717,0.06927710843373493,0.07028112449799197,0.1427267775555664,0.1433069677082313,0.00985913503259268,0.00945672135779298
20240609,21,3942,1,28,01,205_7764167623378289,186_9904556194359118,0.23900027362159787,0.025215126639477316,0.06024096385542168,0.001004016064257028,0.12658353341552925,0.08631854270057142,0.03289731791487558,0.0
20231003,8,362111,8,30,02,153_3991753595660324,700_1400086102063774,6.393287687494264e-06,0.2957598817111718,0.001004016064257028,0.07228915662650602,0.0,0.1410140562248996,0.0,0.013883271780589693
20231016,8,40586,4,15,00,205_7764167623378289,459_9771999429864325,0.23900027362159787,0.29591332061567177,0.06024096385542168,0.06927710843373493,0.12658353341552925,0.1427267775555664,0.03289731791487558,0.00985913503259268
20231223,12,65759,1,27,02,359_8748289854730524,166_3859283739411266,0.26477161628988727,0.02837341075709947,0.06726907630522087,0.001004016064257028,0.136906850703786,0.09096051298664568,0.009054307682993278,0.0
20231005,8,610298,2,15,00,130_9345000990131667,123_6855450920017544,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240223,15,635688,8,20,SP,917_9821905184464824,139_5453880086275731,0.2676869554753847,0.02861635568922425,0.06726907630522087,0.001004016064257028,0.1361139538850382,0.09061244979919679,0.008098575205343989,0.0
20230709,12,966924,3,14,02,205_7764167623378289,139_4079146684829939,0.23900027362159787,0.025215126639477316,0.06024096385542168,0.001004016064257028,0.12658353341552925,0.08631854270057142,0.03289731791487558,0.0
20230811,6,906690,3,0,SP,101_6901771900069493,113_6526816010955200,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20231222,21,967321,2,27,02,714_7810586476051201,359_8748289854730524,0.29578545486192176,0.26477161628988727,0.0753012048192771,0.06726907630522087,0.14129664952394747,0.136906850703786,0.014285685455389396,0.009054307682993278
20231130,15,635621,7,15,00,857_3947123346806583,178_4184838499970525,0.2958366011634218,0.03128874994259686,0.07028112449799197,0.001004016064257028,0.1418652477111666,0.09310637043587193,0.03485908457952412,0.0
20230727,18,529514,6,19,02,359_8748289854730524,672_2425567546371265,0.26477161628988727,0.2959644669171717,0.06726907630522087,0.07028112449799197,0.136906850703786,0.1433069677082313,0.009054307682993278,0.00945672135779298
20240619,8,561263,2,12,00,777_1130092367040023,857_3947123346806583,0.267303358214135,0.2958366011634218,0.06726907630522087,0.07028112449799197,0.1340437796814635,0.1418652477111666,0.03355124013642509,0.03485908457952412
20240418,21,194257,4,24,02,714_7810586476051201,857_3947123346806583,0.29578545486192176,0.2958366011634218,0.0753012048192771,0.07028112449799197,0.14129664952394747,0.1418652477111666,0.014285685455389396,0.03485908457952412
20240527,18,519412,1,30,02,139_1992360194415774,198_6143842855208826,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20230629,8,474288,6,25,02,359_8748289854730524,359_8748289854730524,0.26477161628988727,0.26477161628988727,0.06726907630522087,0.06726907630522087,0.136906850703786,0.136906850703786,0.009054307682993278,0.009054307682993278
20240427,8,471022,1,27,SP,125_7146012700096340,125_7146012700096340,0.2645798176592624,0.2645798176592624,0.07831325301204818,0.07831325301204818,0.1353301883156426,0.1353301883156426,0.03697175637222255,0.03697175637222255
20230807,8,542616,2,2,01,109_7854008141960239,205_7764167623378289,6.393287687494264e-06,0.23900027362159787,0.001004016064257028,0.06024096385542168,0.0,0.12658353341552925,0.0,0.03289731791487558
20240627,6,730432,2,25,02,145_1318966980544968,205_7764167623378289,6.393287687494264e-06,0.23900027362159787,0.001004016064257028,0.06024096385542168,0.0,0.12658353341552925,0.0,0.03289731791487558
20240425,18,175076,6,30,SP,125_7146012700096340,672_2425567546371265,0.2645798176592624,0.2959644669171717,0.07831325301204818,0.07028112449799197,0.1353301883156426,0.1433069677082313,0.03697175637222255,0.00945672135779298
20240409,15,544658,7,19,02,187_7121278832057367,917_9821905184464824,6.393287687494264e-06,0.2676869554753847,0.001004016064257028,0.06726907630522087,0.0,0.1361139538850382,0.0,0.008098575205343989
20230721,18,796059,6,15,00,857_3947123346806583,117_6931144999458643,0.2958366011634218,0.03128874994259686,0.07028112449799197,0.001004016064257028,0.1418652477111666,0.09310637043587193,0.03485908457952412,0.0
20240115,6,9392,6,18,01,700_1400086102063774,126_1707581344342717,0.2957598817111718,0.031173670764221964,0.07228915662650602,0.001004016064257028,0.1410140562248996,0.09274172407646251,0.013883271780589693,0.0
20240518,15,861398,8,0,SP,857_3947123346806583,101_5483432681649865,0.2958366011634218,0.03128874994259686,0.07028112449799197,0.001004016064257028,0.1418652477111666,0.09310637043587193,0.03485908457952412,0.0
20240308,8,479712,2,11,SP,137_3098368099917143,179_8552643710956208,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240625,0,23566,8,21,01,181_9660299164240879,672_2425567546371265,6.393287687494264e-06,0.2959644669171717,0.001004016064257028,0.07028112449799197,0.0,0.1433069677082313,0.0,0.00945672135779298
20230726,18,595987,8,16,00,132_7809563897361559,122_4859561138286542,6.393287687494264e-06,3.1966438437471325e-05,0.001004016064257028,0.001004016064257028,0.0,0.001004016064257028,0.0,0.0
20240109,21,974242,7,22,00,359_8748289854730524,700_1400086102063774,0.26477161628988727,0.2957598817111718,0.06726907630522087,0.07228915662650602,0.136906850703786,0.1410140562248996,0.009054307682993278,0.013883271780589693
